D_number,date_UTC,Latitude,Longitude,U_speed_mps,U_Dir_deg,batteryState
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:44:05,54.39562,7.75214,0.0,0.0,GOOD
416,2025-06-26 22:43:04,54.39523,7.75291,0.0099981636475676,-78.205115405941,GOOD
417,2025-06-26 22:34:25,54.39534,7.75568,0.000541326330949,-88.988255228925,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,0.0038803919778114,-88.9878022893357,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:44:05,54.39562,7.75214,0.0,0.0,GOOD
416,2025-06-26 22:43:04,54.39523,7.75291,0.0099981636475676,-78.205115405941,GOOD
417,2025-06-26 22:34:25,54.39534,7.75568,0.000541326330949,-88.988255228925,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,0.0038803919778114,-88.9878022893357,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:59:09,54.39563,7.75221,0.0051763826199279,77.2579414064527,GOOD
416,2025-06-26 22:43:04,54.39523,7.75291,0.0099981636475676,-78.205115405941,GOOD
417,2025-06-26 22:34:25,54.39534,7.75568,0.000541326330949,-88.988255228925,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,0.0038803919778114,-88.9878022893357,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:59:09,54.39563,7.75221,0.0051763826199279,77.2579414064527,GOOD
416,2025-06-26 22:43:04,54.39523,7.75291,0.0099981636475676,-78.205115405941,GOOD
417,2025-06-26 22:34:25,54.39534,7.75568,0.000541326330949,-88.988255228925,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,0.0038803919778114,-88.9878022893357,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:59:09,54.39563,7.75221,0.0051763826199279,77.2579414064527,GOOD
416,2025-06-26 22:43:04,54.39523,7.75291,0.0099981636475676,-78.205115405941,GOOD
417,2025-06-26 22:34:25,54.39534,7.75568,0.000541326330949,-88.988255228925,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,0.0038803919778114,-88.9878022893357,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 22:43:03,54.39524,7.75628,0.0148135684148657,164.74613535964,GOOD
414,2025-06-26 22:59:09,54.39563,7.75221,0.0051763826199279,77.2579414064527,GOOD
416,2025-06-26 23:13:04,54.39528,7.75296,0.0,0.0,GOOD
417,2025-06-26 23:14:42,54.39536,7.75566,0.0010660810638394,-29.2526064106436,GOOD
418,2025-06-26 21:20:03,54.39547,7.75512,,,GOOD
420,2025-06-26 21:24:37,54.39563,7.7547,0.0194794937470752,91.0125900859415,GOOD
421,2025-06-26 23:13:23,54.39528,7.75624,0.0,0.0,GOOD
414,2025-06-26 23:34:04,54.39563,7.75214,0.0,0.0,GOOD
416,2025-06-26 23:33:03,54.39518,7.75313,0.0606550136666851,143.667906007137,GOOD
417,2025-06-26 23:34:51,54.39533,7.75573,0.0221662165321393,135.411975753136,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-26 23:33:05,54.39524,7.7562,0.0086288701223163,-88.9886874855451,GOOD
414,2025-06-26 23:34:04,54.39563,7.75214,0.0,0.0,GOOD
416,2025-06-26 23:33:03,54.39518,7.75313,0.0606550136666851,143.667906007137,GOOD
417,2025-06-26 23:34:51,54.39533,7.75573,0.0221662165321393,135.411975753136,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-26 23:33:05,54.39524,7.7562,0.0086288701223163,-88.9886874855451,GOOD
414,2025-06-26 23:34:04,54.39563,7.75214,0.0,0.0,GOOD
416,2025-06-26 23:33:03,54.39518,7.75313,0.0606550136666851,143.667906007137,GOOD
417,2025-06-26 23:34:51,54.39533,7.75573,0.0221662165321393,135.411975753136,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-26 23:33:05,54.39524,7.7562,0.0086288701223163,-88.9886874855451,GOOD
414,2025-06-26 23:54:01,54.39557,7.75216,0.0,0.0,GOOD
416,2025-06-26 23:33:03,54.39518,7.75313,0.0606550136666851,143.667906007137,GOOD
417,2025-06-26 23:55:05,54.39525,7.75568,0.0131552609187086,131.603986293762,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-26 23:33:05,54.39524,7.7562,0.0086288701223163,-88.9886874855451,GOOD
414,2025-06-27 00:00:39,54.39557,7.75214,0.0032629024752182,-88.9853736538828,GOOD
416,2025-06-26 23:58:07,54.39525,7.75296,0.0,0.0,GOOD
417,2025-06-26 23:55:05,54.39525,7.75568,0.0131552609187086,131.603986293762,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-26 23:33:05,54.39524,7.7562,0.0086288701223163,-88.9886874855451,GOOD
414,2025-06-27 00:03:45,54.39557,7.7521,0.0139638196089859,-88.9853492259644,GOOD
416,2025-06-26 23:58:07,54.39525,7.75296,0.0,0.0,GOOD
417,2025-06-26 23:55:05,54.39525,7.75568,0.0131552609187086,131.603986293762,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-27 00:04:54,54.39509,7.7562,0.0630568142481242,-178.988672037336,GOOD
414,2025-06-27 00:08:38,54.39557,7.75212,0.0044322020622174,91.0146588892557,GOOD
416,2025-06-27 00:08:09,54.3952,7.75296,0.0092422573519859,-178.986036691453,GOOD
417,2025-06-27 00:10:02,54.39528,7.75566,0.0039933133073296,-20.2449410514695,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-27 00:08:03,54.39521,7.75626,0.0735975887728929,17.2764814995154,GOOD
414,2025-06-27 00:13:56,54.39558,7.75212,0.0034992703095903,1.01465081750034,GOOD
416,2025-06-27 00:08:09,54.3952,7.75296,0.0092422573519859,-178.986036691453,GOOD
417,2025-06-27 00:14:52,54.39522,7.75566,0.0230227742962403,-178.988231970727,GOOD
420,2025-06-26 23:25:54,54.39571,7.75455,0.0,0.0,GOOD
421,2025-06-27 00:13:04,54.3952,7.75633,0.0155464862230136,104.767780314664,GOOD
414,2025-06-27 00:33:57,54.39529,7.75244,0.133408953404682,147.5370691657,GOOD
416,2025-06-27 00:18:10,54.39526,7.753,0.0386508137360287,31.2784172734141,GOOD
417,2025-06-27 00:40:03,54.39539,7.75564,0.0085605232305215,-29.2525714550038,GOOD
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:33:02,54.39521,7.75622,0.0099249427632242,42.2064211152999,GOOD
414,2025-06-27 00:43:49,54.39552,7.75199,0.0656138438368796,-47.7698868062826,GOOD
416,2025-06-27 00:43:08,54.39529,7.75298,0.0367949098933956,-88.9861212504747,GOOD
417,2025-06-27 00:45:01,54.39539,7.75562,0.0043578533123347,-88.9882058002625,GOOD
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:43:02,54.39517,7.75603,0.0218592146908673,-108.827349728939,GOOD
414,2025-06-27 00:48:49,54.39563,7.75203,0.0417098942294566,12.9945075241544,GOOD
416,2025-06-27 00:48:02,54.39524,7.75276,0.052144106515102,-110.266165462922,GOOD
417,2025-06-27 00:45:01,54.39539,7.75562,0.0043578533123347,-88.9882058002625,GOOD
419,2025-06-27 00:45:51,54.39541,7.75242,,,LOW
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:48:01,54.39522,7.75618,0.0375150232336578,61.2744656510999,GOOD
414,2025-06-27 00:53:50,54.39564,7.75206,0.0074530949561623,61.2775069292975,GOOD
416,2025-06-27 00:53:03,54.39531,7.75289,0.0381594439910195,48.3138168056916,GOOD
417,2025-06-27 00:54:56,54.39539,7.75564,0.0056773850844943,1.01178599760815,GOOD
419,2025-06-27 00:51:01,54.39544,7.75244,0.0115548445526814,22.271022135435,LOW
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:48:01,54.39522,7.75618,0.0375150232336578,61.2744656510999,GOOD
414,2025-06-27 00:53:50,54.39564,7.75206,0.0074530949561623,61.2775069292975,GOOD
416,2025-06-27 00:58:01,54.39529,7.75294,0.0132086430017911,125.444460171446,GOOD
417,2025-06-27 00:54:56,54.39539,7.75564,0.0056773850844943,1.01178599760815,GOOD
419,2025-06-27 00:55:51,54.39542,7.75244,0.0076742615073526,-178.985611238186,LOW
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:58:03,54.39539,7.75579,0.0525068356342459,-52.2282369362739,GOOD
414,2025-06-27 00:53:50,54.39564,7.75206,0.0074530949561623,61.2775069292975,GOOD
416,2025-06-27 00:58:01,54.39529,7.75294,0.0132086430017911,125.444460171446,GOOD
417,2025-06-27 01:04:59,54.39539,7.75562,0.0,0.0,GOOD
419,2025-06-27 00:55:51,54.39542,7.75244,0.0076742615073526,-178.985611238186,LOW
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 00:58:03,54.39539,7.75579,0.0525068356342459,-52.2282369362739,GOOD
414,2025-06-27 00:53:50,54.39564,7.75206,0.0074530949561623,61.2775069292975,GOOD
416,2025-06-27 01:08:03,54.39533,7.75276,0.0333830347071465,1.01412670548399,GOOD
417,2025-06-27 01:04:59,54.39539,7.75562,0.0,0.0,GOOD
419,2025-06-27 00:55:51,54.39542,7.75244,0.0076742615073526,-178.985611238186,LOW
420,2025-06-27 00:19:43,54.39567,7.75455,0.0148942958881197,-148.723165973927,GOOD
421,2025-06-27 01:07:51,54.39534,7.75626,0.0960950787287674,36.8577634814651,GOOD
414,2025-06-27 00:53:50,54.39564,7.75206,0.0074530949561623,61.2775069292975,GOOD
416,2025-06-27 01:08:03,54.39533,7.75276,0.0333830347071465,1.01412670548399,GOOD
417,2025-06-27 01:14:58,54.39539,7.75562,0.0,0.0,GOOD
419,2025-06-27 00:55:51,54.39542,7.75244,0.0076742615073526,-178.985611238186,LOW
420,2025-06-27 01:14:32,54.39571,7.75446,0.0022334802591039,-51.6918916834818,GOOD
421,2025-06-27 01:07:51,54.39534,7.75626,0.0960950787287674,36.8577634814651,GOOD
414,2025-06-27 01:38:51,54.39552,7.75206,0.0413149274979498,171.972450542958,GOOD
416,2025-06-27 01:33:03,54.39529,7.75287,0.0,0.0,GOOD
417,2025-06-27 01:34:34,54.39539,7.7556,0.0061963064076069,-129.580512899439,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 01:27:59,54.39571,7.75448,0.0016092074220291,91.0127415140901,GOOD
421,2025-06-27 01:37:50,54.39532,7.75613,0.0117828996857864,-20.2453037805325,GOOD
414,2025-06-27 01:43:56,54.3957,7.75199,0.067341169213803,-11.7704581968741,GOOD
416,2025-06-27 01:33:03,54.39529,7.75287,0.0,0.0,GOOD
417,2025-06-27 01:44:49,54.39541,7.7556,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 01:27:59,54.39571,7.75448,0.0016092074220291,91.0127415140901,GOOD
421,2025-06-27 01:42:47,54.39526,7.75615,0.0229014436460967,170.004407435729,GOOD
414,2025-06-27 01:48:58,54.39567,7.75203,0.0140055068472704,143.131155911239,GOOD
416,2025-06-27 01:48:03,54.39533,7.75285,0.0,0.0,GOOD
417,2025-06-27 01:44:49,54.39541,7.7556,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 01:27:59,54.39571,7.75448,0.0016092074220291,91.0127415140901,GOOD
421,2025-06-27 01:47:54,54.39523,7.75609,0.0167118965153939,-129.580825515048,GOOD
414,2025-06-27 01:48:58,54.39567,7.75203,0.0140055068472704,143.131155911239,GOOD
416,2025-06-27 01:48:03,54.39533,7.75285,0.0,0.0,GOOD
417,2025-06-27 01:44:49,54.39541,7.7556,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 01:27:59,54.39571,7.75448,0.0016092074220291,91.0127415140901,GOOD
421,2025-06-27 01:53:02,54.39533,7.75613,0.0370998951521276,14.1494788393256,GOOD
414,2025-06-27 01:48:58,54.39567,7.75203,0.0140055068472704,143.131155911239,GOOD
416,2025-06-27 01:48:03,54.39533,7.75285,0.0,0.0,GOOD
417,2025-06-27 01:44:49,54.39541,7.7556,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 01:27:59,54.39571,7.75448,0.0016092074220291,91.0127415140901,GOOD
421,2025-06-27 01:53:02,54.39533,7.75613,0.0370998951521276,14.1494788393256,GOOD
414,2025-06-27 02:02:30,54.39579,7.75201,0.0333830404385059,1.01474242598587,GOOD
416,2025-06-27 01:48:03,54.39533,7.75285,0.0,0.0,GOOD
417,2025-06-27 02:04:48,54.39542,7.75555,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 02:04:37,54.39567,7.75446,0.0021094834035185,-162.722284157532,GOOD
421,2025-06-27 02:03:21,54.39529,7.75611,0.0148368979728648,-178.988597146057,GOOD
414,2025-06-27 02:02:30,54.39579,7.75201,0.0333830404385059,1.01474242598587,GOOD
416,2025-06-27 01:48:03,54.39533,7.75285,0.0,0.0,GOOD
417,2025-06-27 02:04:48,54.39542,7.75555,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 01:35:43,54.39545,7.75242,0.0014974923412514,-20.2422236101909,LOW
420,2025-06-27 02:09:36,54.3958,7.75448,0.0485757613969026,6.14250708298246,GOOD
421,2025-06-27 02:03:21,54.39529,7.75611,0.0148368979728648,-178.988597146057,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:28:05,54.39528,7.75287,0.001891796258826,131.606292497493,GOOD
417,2025-06-27 02:34:46,54.39538,7.7556,0.003064129187747,144.904914491969,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 02:25:38,54.39544,7.75236,0.0152957789439678,-178.985545802554,LOW
420,2025-06-27 02:25:01,54.39571,7.75446,0.0109175722991083,-171.59896406764,GOOD
421,2025-06-27 02:29:48,54.39531,7.75611,0.0132788466659975,1.01140253921245,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:43:02,54.39523,7.75281,0.0,0.0,GOOD
417,2025-06-27 02:34:46,54.39538,7.7556,0.003064129187747,144.904914491969,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 02:25:38,54.39544,7.75236,0.0152957789439678,-178.985545802554,LOW
420,2025-06-27 02:25:01,54.39571,7.75446,0.0109175722991083,-171.59896406764,GOOD
421,2025-06-27 02:29:48,54.39531,7.75611,0.0132788466659975,1.01140253921245,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:43:02,54.39523,7.75281,0.0,0.0,GOOD
417,2025-06-27 02:45:54,54.39543,7.75555,0.0,0.0,GOOD
418,2025-06-27 01:35:05,54.39554,7.75502,,,GOOD
419,2025-06-27 02:50:38,54.39545,7.75234,0.0011401200681135,-48.3931798063007,LOW
420,2025-06-27 02:25:01,54.39571,7.75446,0.0109175722991083,-171.59896406764,GOOD
421,2025-06-27 02:29:48,54.39531,7.75611,0.0132788466659975,1.01140253921245,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:53:03,54.39529,7.75283,0.0,0.0,GOOD
417,2025-06-27 02:54:47,54.39539,7.75553,0.0055735637407029,-88.9881326196532,GOOD
419,2025-06-27 02:55:33,54.39542,7.75234,0.0113162839546113,-178.985529856298,LOW
420,2025-06-27 02:55:08,54.39573,7.75446,0.0,0.0,GOOD
421,2025-06-27 02:53:12,54.39525,7.75611,0.0,0.0,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:58:07,54.39524,7.75281,0.0187940340128577,-165.847841314787,GOOD
417,2025-06-27 02:54:47,54.39539,7.75553,0.0055735637407029,-88.9881326196532,GOOD
419,2025-06-27 02:55:33,54.39542,7.75234,0.0113162839546113,-178.985529856298,LOW
420,2025-06-27 03:00:05,54.39573,7.75435,0.0240486994971163,-88.9872053533063,GOOD
421,2025-06-27 02:53:12,54.39525,7.75611,0.0,0.0,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 02:58:07,54.39524,7.75281,0.0187940340128577,-165.847841314787,GOOD
417,2025-06-27 03:04:47,54.39539,7.75553,0.0,0.0,GOOD
419,2025-06-27 02:55:33,54.39542,7.75234,0.0113162839546113,-178.985529856298,LOW
420,2025-06-27 03:04:52,54.39567,7.75437,0.0236994029998099,170.005967887509,GOOD
421,2025-06-27 03:04:04,54.39526,7.75609,0.0026229812902817,-48.3963633448896,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 03:08:00,54.39518,7.7533,0.0988755883088439,110.746203814456,GOOD
417,2025-06-27 03:09:51,54.39535,7.75575,0.0492185603553119,108.318264558605,GOOD
419,2025-06-27 03:10:36,54.39544,7.75231,0.0209457950902843,-88.9855175942206,LOW
420,2025-06-27 03:10:03,54.39569,7.75444,0.0162727455927118,64.9243835810793,GOOD
421,2025-06-27 03:07:53,54.39529,7.75607,0.0156419293715385,-20.2452695935892,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,8.2377518838243,8.87522820346238,GOOD
416,2025-06-27 03:08:00,54.39518,7.7533,0.0988755883088439,110.746203814456,GOOD
417,2025-06-27 03:09:51,54.39535,7.75575,0.0492185603553119,108.318264558605,GOOD
419,2025-06-27 03:10:36,54.39544,7.75231,0.0209457950902843,-88.9855175942206,LOW
420,2025-06-27 03:10:03,54.39569,7.75444,0.0162727455927118,64.9243835810793,GOOD
421,2025-06-27 03:07:53,54.39529,7.75607,0.0156419293715385,-20.2452695935892,GOOD
414,2025-06-27 02:34:05,54.41786,7.75727,,,GOOD
416,2025-06-27 03:38:01,54.39528,7.75281,0.0,0.0,GOOD
417,2025-06-27 03:34:43,54.39534,7.75555,0.0,0.0,GOOD
419,2025-06-27 03:26:01,54.39545,7.75234,0.0024252857001457,61.2773916046671,LOW
420,2025-06-27 03:32:59,54.39569,7.75437,0.0,0.0,GOOD
421,2025-06-27 03:37:52,54.39531,7.756,0.0219414991654052,-68.1401701580068,GOOD
416,2025-06-27 03:38:01,54.39528,7.75281,0.0,0.0,GOOD
417,2025-06-27 03:44:53,54.39535,7.75549,0.0148368992944345,-178.988092212359,GOOD
419,2025-06-27 03:26:01,54.39545,7.75234,0.0024252857001457,61.2773916046671,LOW
420,2025-06-27 03:32:59,54.39569,7.75437,0.0,0.0,GOOD
421,2025-06-27 03:42:57,54.39528,7.75607,0.0184900502844058,127.307230986208,GOOD
414,2025-06-27 03:47:10,54.39562,7.75195,0.0,0.0,GOOD
416,2025-06-27 03:48:03,54.39525,7.75283,0.0,0.0,GOOD
417,2025-06-27 03:50:18,54.39537,7.75551,0.0079283623619038,31.276261006056,GOOD
419,2025-06-27 03:26:01,54.39545,7.75234,0.0024252857001457,61.2773916046671,LOW
420,2025-06-27 03:32:59,54.39569,7.75437,0.0,0.0,GOOD
421,2025-06-27 03:47:55,54.39526,7.75605,0.0086467084200656,-148.724140590854,GOOD
414,2025-06-27 03:47:10,54.39562,7.75195,0.0,0.0,GOOD
416,2025-06-27 03:48:03,54.39525,7.75283,0.0,0.0,GOOD
417,2025-06-27 03:50:18,54.39537,7.75551,0.0079283623619038,31.276261006056,GOOD
419,2025-06-27 03:26:01,54.39545,7.75234,0.0024252857001457,61.2773916046671,LOW
420,2025-06-27 03:32:59,54.39569,7.75437,0.0,0.0,GOOD
421,2025-06-27 03:47:55,54.39526,7.75605,0.0086467084200656,-148.724140590854,GOOD
414,2025-06-27 03:47:10,54.39562,7.75195,0.0,0.0,GOOD
